Freq.	V(vout)
3.46736850452528e+003	(7.36313389173042e+000dB,-1.90127577115794e+001°)
3.54813389233572e+003	(7.89125999048542e+000dB,-2.07469273676162e+001°)
3.63078054770097e+003	(8.47133909997763e+000dB,-2.27989881526816e+001°)
3.71535229097168e+003	(9.10940872977959e+000dB,-2.52594697306706e+001°)
3.80189396320557e+003	(9.81121540434412e+000dB,-2.82529892322585e+001°)
3.89045144994276e+003	(1.05807472760966e+001dB,-3.19528178446406e+001°)
3.98107170553493e+003	(1.14169977605376e+001dB,-3.66001060228570e+001°)
4.07380277804108e+003	(1.23071987397416e+001dB,-4.25239289283079e+001°)
4.16869383470331e+003	(1.32137626595961e+001dB,-5.01439936495523e+001°)
4.26579518801588e+003	(1.40532331061782e+001dB,-5.99011240474920e+001°)
4.36515832240161e+003	(1.46768031720847e+001dB,-7.20094290663134e+001°)
4.46683592150958e+003	(1.48919847259527e+001dB,-8.59992540915605e+001°)
4.57088189614870e+003	(1.45682248424885e+001dB,-1.00474522348125e+002°)
4.67735141287193e+003	(1.37471107026906e+001dB,-1.13742710550852e+002°)
4.78630092322633e+003	(1.26043075665821e+001dB,-1.24804650209586e+002°)
4.89778819368441e+003	(1.13205473507961e+001dB,-1.33557050823255e+002°)
5.01187233627267e+003	(1.00142682781548e+001dB,-1.40361977438121e+002°)
5.12861383991359e+003	(8.74541371821315e+000dB,-1.45667944349043e+002°)
5.24807460249767e+003	(7.53832864433889e+000dB,-1.49856479780757e+002°)
5.37031796370247e+003	(6.39935230258143e+000dB,-1.53215238783199e+002°)
5.49540873857618e+003	(5.32668413849807e+000dB,-1.55952389381501e+002°)
5.62341325190343e+003	(4.31528391739027e+000dB,-1.58217320701112e+002°)
5.75439937337150e+003	(3.35915849264177e+000dB,-1.60117880602875e+002°)
5.88843655355582e+003	(2.45237168376372e+000dB,-1.61732880625545e+002°)
6.02559586074351e+003	(1.58945065212508e+000dB,-1.63120758004390e+002°)
6.16595001861475e+003	(7.65513977429344e-001dB,-1.64325501728763e+002°)
6.30957344480186e+003	(-2.37238946347408e-002dB,-1.65380716477827e+002°)
6.45654229034648e+003	(-7.81998897002705e-001dB,-1.66312435422990e+002°)
6.60693448007588e+003	(-1.51256036249792e+000dB,-1.67141091266338e+002°)
6.76082975391974e+003	(-2.21823554989661e+000dB,-1.67882916303560e+002°)
6.91830970918928e+003	(-2.90148929208221e+000dB,-1.68550950754751e+002°)
7.07945784384129e+003	(-3.56447657271370e+000dB,-1.69155778876862e+002°)
7.24435960074981e+003	(-4.20908775185118e+000dB,-1.69706073390195e+002°)
7.41310241300908e+003	(-4.83698697499088e+000dB,-1.70209003142814e+002°)
7.58577575029174e+003	(-5.44964458839712e+000dB,-1.70670541947680e+002°)
7.76247116628682e+003	(-6.04836442861517e+000dB,-1.71095705127334e+002°)
7.94328234724272e+003	(-6.63430679389868e+000dB,-1.71488732558634e+002°)
8.12830516164089e+003	(-7.20850780691350e+000dB,-1.71853231687235e+002°)
8.31763771102661e+003	(-7.77189577286550e+000dB,-1.72192290277788e+002°)
8.51138038202366e+003	(-8.32530503888894e+000dB,-1.72508566058339e+002°)
8.70963589956070e+003	(-8.86948777422517e+000dB,-1.72804358560880e+002°)
8.91250938133734e+003	(-9.40512401743452e+000dB,-1.73081667123776e+002°)
9.12010839355898e+003	(-9.93283027581367e+000dB,-1.73342238050069e+002°)
9.33254300796979e+003	(-1.04531669118457e+001dB,-1.73587603202089e+002°)
9.54992586021424e+003	(-1.09666445102553e+001dB,-1.73819111783806e+002°)
9.77237220955798e+003	(-1.14737293855319e+001dB,-1.74037956666765e+002°)
9.99999999999987e+003	(-1.19748483622644e+001dB,-1.74245196317094e+002°)
1.02329299228074e+004	(-1.24703929381542e+001dB,-1.74441773154219e+002°)
1.04712854805089e+004	(-1.29607229211909e+001dB,-1.74628528998160e+002°)
1.07151930523759e+004	(-1.34461696174082e+001dB,-1.74806218128179e+002°)
1.09647819614317e+004	(-1.39270386332598e+001dB,-1.74975518371382e+002°)
1.12201845430195e+004	(-1.44036123464590e+001dB,-1.75137040558380e+002°)
1.14815362149687e+004	(-1.48761520907003e+001dB,-1.75291336619008e+002°)
1.17489755493951e+004	(-1.53449000926987e+001dB,-1.75438906540314e+002°)
1.20226443461740e+004	(-1.58100811941756e+001dB,-1.75580204368633e+002°)
1.23026877081237e+004	(-1.62719043865840e+001dB,-1.75715643405201e+002°)
1.25892541179415e+004	(-1.67305641823086e+001dB,-1.75845600718715e+002°)
1.28824955169312e+004	(-1.71862418426827e+001dB,-1.75970421077209e+002°)
1.31825673855639e+004	(-1.76391064802999e+001dB,-1.76090420384497e+002°)
1.34896288259164e+004	(-1.80893160506836e+001dB,-1.76205888692486e+002°)
1.38038426460287e+004	(-1.85370182463290e+001dB,-1.76317092849195e+002°)
1.41253754462274e+004	(-1.89823513043977e+001dB,-1.76424278832907e+002°)
1.44543977074591e+004	(-1.94254447378621e+001dB,-1.76527673815105e+002°)
1.47910838816819e+004	(-1.98664199986320e+001dB,-1.76627487988351e+002°)
1.51356124843619e+004	(-2.03053910801163e+001dB,-1.76723916189914e+002°)
1.54881661891246e+004	(-2.07424650657378e+001dB,-1.76817139347449e+002°)
1.58489319246109e+004	(-2.11777426291234e+001dB,-1.76907325769246e+002°)
1.62181009735891e+004	(-2.16113184909962e+001dB,-1.76994632298421e+002°)
1.65958690743754e+004	(-2.20432818372034e+001dB,-1.77079205347714e+002°)
1.69824365246172e+004	(-2.24737167017900e+001dB,-1.77161181829322e+002°)
1.73780082874935e+004	(-2.29027023185825e+001dB,-1.77240689992246e+002°)
1.77827941003890e+004	(-2.33303134443501e+001dB,-1.77317850178010e+002°)
1.81970085860996e+004	(-2.37566206562723e+001dB,-1.77392775504210e+002°)
1.86208713666284e+004	(-2.41816906261377e+001dB,-1.77465572484142e+002°)
1.90546071796322e+004	(-2.46055863734395e+001dB,-1.77536341589744e+002°)
1.94984459975802e+004	(-2.50283674992999e+001dB,-1.77605177764211e+002°)
1.99526231496885e+004	(-2.54500904029546e+001dB,-1.77672170889856e+002°)
2.04173794466950e+004	(-2.58708084823455e+001dB,-1.77737406216161e+002°)
2.08929613085401e+004	(-2.62905723202179e+001dB,-1.77800964752376e+002°)
2.13796208950220e+004	(-2.67094298569707e+001dB,-1.77862923628547e+002°)
2.18776162394952e+004	(-2.71274265513902e+001dB,-1.77923356428403e+002°)
2.23872113856831e+004	(-2.75446055302850e+001dB,-1.77982333497196e+002°)
2.29086765276774e+004	(-2.79610077279403e+001dB,-1.78039922227221e+002°)
2.34422881531989e+004	(-2.83766720162261e+001dB,-1.78096187323507e+002°)
2.39883291901946e+004	(-2.87916353261127e+001dB,-1.78151191051889e+002°)
2.45470891568500e+004	(-2.92059327612779e+001dB,-1.78204993471472e+002°)
2.51188643150954e+004	(-2.96195977044286e+001dB,-1.78257652653317e+002°)
2.57039578276883e+004	(-3.00326619169044e+001dB,-1.78309224887000e+002°)
2.63026799189534e+004	(-3.04451556320771e+001dB,-1.78359764876575e+002°)
2.69153480392688e+004	(-3.08571076430194e+001dB,-1.78409325927321e+002°)
2.75422870333813e+004	(-3.12685453848727e+001dB,-1.78457960124578e+002°)
2.81838293126441e+004	(-3.16794950123075e+001dB,-1.78505718505861e+002°)
2.88403150312656e+004	(-3.20899814724377e+001dB,-1.78552651227370e+002°)
2.95120922666634e+004	(-3.25000285735202e+001dB,-1.78598807725947e+002°)
3.01995172040197e+004	(-3.29096590497431e+001dB,-1.78644236877485e+002°)
3.09029543251354e+004	(-3.33188946223820e+001dB,-1.78688987152714e+002°)
3.16227766016833e+004	(-3.37277560575826e+001dB,-1.78733106771289e+002°)
3.23593656929623e+004	(-3.41362632210044e+001dB,-1.78776643855058e+002°)
3.31131121482586e+004	(-3.45444351295467e+001dB,-1.78819646581340e+002°)
3.38844156139197e+004	(-3.49522900003560e+001dB,-1.78862163337087e+002°)
3.46736850452526e+004	(-3.53598452973024e+001dB,-1.78904242874721e+002°)
3.54813389233570e+004	(-3.57671177750962e+001dB,-1.78945934470488e+002°)
3.63078054770096e+004	(-3.61741235212043e+001dB,-1.78987288086155e+002°)
3.71535229097167e+004	(-3.65808779957135e+001dB,-1.79028354534866e+002°)
3.80189396320555e+004	(-3.69873960692750e+001dB,-1.79069185652023e+002°)
3.89045144994275e+004	(-3.73936920592579e+001dB,-1.79109834472033e+002°)
3.98107170553491e+004	(-3.77997797642263e+001dB,-1.79150355411835e+002°)
4.07380277804107e+004	(-3.82056724968465e+001dB,-1.79190804462093e+002°)
4.16869383470329e+004	(-3.86113831153234e+001dB,-1.79231239387042e+002°)
4.26579518801586e+004	(-3.90169240534560e+001dB,-1.79271719933944e+002°)
4.36515832240159e+004	(-3.94223073493935e+001dB,-1.79312308053226e+002°)
4.46683592150956e+004	(-3.98275446731677e+001dB,-1.79353068130364e+002°)
4.57088189614868e+004	(-4.02326473530675e+001dB,-1.79394067230689e+002°)
4.67735141287191e+004	(-4.06376264009171e+001dB,-1.79435375358306e+002°)
4.78630092322631e+004	(-4.10424925363075e+001dB,-1.79477065730436e+002°)
4.89778819368439e+004	(-4.14472562098283e+001dB,-1.79519215068529e+002°)
5.01187233627264e+004	(-4.18519276253357e+001dB,-1.79561903907620e+002°)
5.12861383991357e+004	(-4.22565167612842e+001dB,-1.79605216925461e+002°)
5.24807460249764e+004	(-4.26610333911438e+001dB,-1.79649243293093e+002°)
5.37031796370244e+004	(-4.30654871029117e+001dB,-1.79694077048626e+002°)
5.49540873857616e+004	(-4.34698873177192e+001dB,-1.79739817496097e+002°)
5.62341325190340e+004	(-4.38742433075236e+001dB,-1.79786569631453e+002°)
5.75439937337148e+004	(-4.42785642118611e+001dB,-1.79834444597808e+002°)
5.88843655355580e+004	(-4.46828590536252e+001dB,-1.79883560172301e+002°)
6.02559586074348e+004	(-4.50871367538177e+001dB,-1.79934041287048e+002°)
6.16595001861472e+004	(-4.54914061452036e+001dB,-1.79986020586861e+002°)
6.30957344480183e+004	(-4.58956759847807e+001dB,1.79960360973400e+002°)
6.45654229034645e+004	(-4.62999549649527e+001dB,1.79904953488745e+002°)
6.60693448007586e+004	(-4.67042517232709e+001dB,1.79847597417955e+002°)
6.76082975391971e+004	(-4.71085748505763e+001dB,1.79788122847871e+002°)
6.91830970918925e+004	(-4.75129328973464e+001dB,1.79726348704287e+002°)
7.07945784384127e+004	(-4.79173343780073e+001dB,1.79662081905316e+002°)
7.24435960074979e+004	(-4.83217877729319e+001dB,1.79595116452817e+002°)
7.41310241300906e+004	(-4.87263015277930e+001dB,1.79525232457171e+002°)
7.58577575029172e+004	(-4.91308840498797e+001dB,1.79452195090291e+002°)
7.76247116628679e+004	(-4.95355437009239e+001dB,1.79375753461449e+002°)
7.94328234724269e+004	(-4.99402887858999e+001dB,1.79295639410050e+002°)
8.12830516164086e+004	(-5.03451275371756e+001dB,1.79211566209124e+002°)
8.31763771102658e+004	(-5.07500680932888e+001dB,1.79123227172837e+002°)
8.51138038202363e+004	(-5.11551184715036e+001dB,1.79030294160891e+002°)
8.70963589956067e+004	(-5.15602865331644e+001dB,1.78932415972206e+002°)
8.91250938133731e+004	(-5.19655799407075e+001dB,1.78829216619804e+002°)
9.12010839355895e+004	(-5.23710061050062e+001dB,1.78720293478333e+002°)
9.33254300796976e+004	(-5.27765721215158e+001dB,1.78605215295162e+002°)
9.54992586021420e+004	(-5.31822846934413e+001dB,1.78483520055554e+002°)
9.77237220955795e+004	(-5.35881500398685e+001dB,1.78354712691924e+002°)
9.99999999999984e+004	(-5.39941737864792e+001dB,1.78218262626858e+002°)
1.02329299228074e+005	(-5.44003608360956e+001dB,1.78073601139178e+002°)
1.04712854805088e+005	(-5.48067152158731e+001dB,1.77920118542184e+002°)
1.07151930523759e+005	(-5.52132398974672e+001dB,1.77757161163078e+002°)
1.09647819614317e+005	(-5.56199365859359e+001dB,1.77584028112732e+002°)
1.12201845430195e+005	(-5.60268054724898e+001dB,1.77399967835331e+002°)
1.14815362149686e+005	(-5.64338449454627e+001dB,1.77204174428176e+002°)
1.17489755493951e+005	(-5.68410512530278e+001dB,1.76995783723118e+002°)
1.20226443461739e+005	(-5.72484181102232e+001dB,1.76773869122866e+002°)
1.23026877081236e+005	(-5.76559362417541e+001dB,1.76537437187980e+002°)
1.25892541179415e+005	(-5.80635928508072e+001dB,1.76285422973819e+002°)
1.28824955169311e+005	(-5.84713710027214e+001dB,1.76016685121467e+002°)
1.31825673855639e+005	(-5.88792489108035e+001dB,1.75730000712884e+002°)
1.34896288259163e+005	(-5.92871991098564e+001dB,1.75424059908705e+002°)
1.38038426460286e+005	(-5.96951875010886e+001dB,1.75097460397669e+002°)
1.41253754462273e+005	(-6.01031722500141e+001dB,1.74748701700165e+002°)
1.44543977074590e+005	(-6.05111025167493e+001dB,1.74376179385525e+002°)
1.47910838816818e+005	(-6.09189169957996e+001dB,1.73978179284326e+002°)
1.51356124843618e+005	(-6.13265422400822e+001dB,1.73552871803931e+002°)
1.54881661891246e+005	(-6.17338907416317e+001dB,1.73098306489019e+002°)
1.58489319246109e+005	(-6.21408587393438e+001dB,1.72612407010129e+002°)
1.62181009735890e+005	(-6.25473237224339e+001dB,1.72092966813584e+002°)
1.65958690743753e+005	(-6.29531415973037e+001dB,1.71537645727163e+002°)
1.69824365246172e+005	(-6.33581434856342e+001dB,1.70943967888878e+002°)
1.73780082874935e+005	(-6.37621321232674e+001dB,1.70309321452618e+002°)
1.77827941003889e+005	(-6.41648778335066e+001dB,1.69630960625189e+002°)
1.81970085860995e+005	(-6.45661140557345e+001dB,1.68906010704654e+002°)
1.86208713666284e+005	(-6.49655324218242e+001dB,1.68131476919190e+002°)
1.90546071796322e+005	(-6.53627773900372e+001dB,1.67304258006013e+002°)
1.94984459975801e+005	(-6.57574404705377e+001dB,1.66421165616333e+002°)
1.99526231496885e+005	(-6.61490541100475e+001dB,1.65478950775367e+002°)
2.04173794466949e+005	(-6.65370853473404e+001dB,1.64474338752367e+002°)
2.08929613085400e+005	(-6.69209294079218e+001dB,1.63404073783473e+002°)
2.13796208950220e+005	(-6.72999034765549e+001dB,1.62264975111482e+002°)
2.18776162394952e+005	(-6.76732409705252e+001dB,1.61054005723642e+002°)
2.23872113856830e+005	(-6.80400867331982e+001dB,1.59768354934548e+002°)
2.29086765276773e+005	(-6.83994936724811e+001dB,1.58405535521859e+002°)
2.34422881531988e+005	(-6.87504214745378e+001dB,1.56963495420831e+002°)
2.39883291901945e+005	(-6.90917381171777e+001dB,1.55440742967722e+002°)
2.45470891568499e+005	(-6.94222249720204e+001dB,1.53836483319585e+002°)
2.51188643150954e+005	(-6.97405862967711e+001dB,1.52150761974140e+002°)
2.57039578276882e+005	(-7.00454638518048e+001dB,1.50384609334382e+002°)
2.63026799189534e+005	(-7.03354572012850e+001dB,1.48540178158146e+002°)
2.69153480392687e+005	(-7.06091499560645e+001dB,1.46620863752022e+002°)
2.75422870333812e+005	(-7.08651417747120e+001dB,1.44631395259407e+002°)
2.81838293126440e+005	(-7.11020853735948e+001dB,1.42577885769777e+002°)
2.88403150312656e+005	(-7.13187271504828e+001dB,1.40467829659342e+002°)
2.95120922666633e+005	(-7.15139493751142e+001dB,1.38310037882574e+002°)
3.01995172040196e+005	(-7.16868113486128e+001dB,1.36114505972888e+002°)
3.09029543251354e+005	(-7.18365865971773e+001dB,1.33892215060675e+002°)
3.16227766016832e+005	(-7.19627931458532e+001dB,1.31654872691398e+002°)
3.23593656929623e+005	(-7.20652142741543e+001dB,1.29414606721858e+002°)
3.31131121482585e+005	(-7.21439078785999e+001dB,1.27183631026047e+002°)
3.38844156139197e+005	(-7.21992035739221e+001dB,1.24973905170120e+002°)
3.46736850452526e+005	(-7.22316878073090e+001dB,1.22796810965163e+002°)
3.54813389233569e+005	(-7.22421783593435e+001dB,1.20662866730449e+002°)
3.63078054770095e+005	(-7.22316904922467e+001dB,1.18581495600942e+002°)
3.71535229097166e+005	(-7.22013975604850e+001dB,1.16560858129744e+002°)
3.80189396320555e+005	(-7.21525890726501e+001dB,1.14607752822653e+002°)
3.89045144994274e+005	(-7.20866290126050e+001dB,1.12727582111132e+002°)
3.98107170553490e+005	(-7.20049167749449e+001dB,1.10924376388075e+002°)
4.07380277804106e+005	(-7.19088524568046e+001dB,1.09200865508708e+002°)
4.16869383470328e+005	(-7.17998075877084e+001dB,1.07558585651989e+002°)
4.26579518801585e+005	(-7.16791017637852e+001dB,1.05998009424334e+002°)
4.36515832240158e+005	(-7.15479851431038e+001dB,1.04518688186013e+002°)
4.46683592150955e+005	(-7.14076263835574e+001dB,1.03119397362937e+002°)
4.57088189614867e+005	(-7.12591053653052e+001dB,1.01798277583809e+002°)
4.67735141287190e+005	(-7.11034099199359e+001dB,1.00552966552149e+002°)
4.78630092322630e+005	(-7.09414357626913e+001dB,9.93807184239727e+001°)
4.89778819368438e+005	(-7.07739888644974e+001dB,9.82785090074876e+001°)
5.01187233627263e+005	(-7.06017895818226e+001dB,9.72431262968388e+001°)
5.12861383991356e+005	(-7.04254779639228e+001dB,9.62712467130309e+001°)
5.24807460249763e+005	(-7.02456197637195e+001dB,9.53594979952573e+001°)
5.37031796370243e+005	(-7.00627127803681e+001dB,9.45045100207319e+001°)
5.49540873857615e+005	(-6.98771932526771e+001dB,9.37029549871817e+001°)
5.62341325190339e+005	(-6.96894421002335e+001dB,9.29515784205603e+001°)
5.75439937337147e+005	(-6.94997908728178e+001dB,9.22472224137413e+001°)
5.88843655355579e+005	(-6.93085273192308e+001dB,9.15868423932256e+001°)
6.02559586074347e+005	(-6.91159005254835e+001dB,9.09675185749575e+001°)
6.16595001861471e+005	(-6.89221256012077e+001dB,9.03864631245409e+001°)
6.30957344480182e+005	(-6.87273879139399e+001dB,8.98410238930237e+001°)
6.45654229034644e+005	(-6.85318468852745e+001dB,8.93286854640964e+001°)
6.60693448007584e+005	(-6.83356393722473e+001dB,8.88470681258936e+001°)
6.76082975391970e+005	(-6.81388826629192e+001dB,8.83939252723608e+001°)
6.91830970918924e+005	(-6.79416771179781e+001dB,8.79671396454773e+001°)
7.07945784384125e+005	(-6.77441084910578e+001dB,8.75647187499302e+001°)
7.24435960074977e+005	(-6.75462499599914e+001dB,8.71847897048723e+001°)
7.41310241300904e+005	(-6.73481638998404e+001dB,8.68255937417764e+001°)
7.58577575029170e+005	(-6.71499034266126e+001dB,8.64854805116439e+001°)
7.76247116628678e+005	(-6.69515137383473e+001dB,8.61629023275040e+001°)
7.94328234724267e+005	(-6.67530332778872e+001dB,8.58564084379352e+001°)
8.12830516164085e+005	(-6.65544947392937e+001dB,8.55646394030925e+001°)
8.31763771102656e+005	(-6.63559259375750e+001dB,8.52863216253637e+001°)
8.51138038202361e+005	(-6.61573505592359e+001dB,8.50202620714858e+001°)
8.70963589956065e+005	(-6.59587888091564e+001dB,8.47653432109107e+001°)
8.91250938133729e+005	(-6.57602579674731e+001dB,8.45205181858598e+001°)
9.12010839355893e+005	(-6.55617728684771e+001dB,8.42848062212779e+001°)
9.33254300796974e+005	(-6.53633463120520e+001dB,8.40572882774000e+001°)
9.54992586021419e+005	(-6.51649894168481e+001dB,8.38371029435045e+001°)
9.77237220955793e+005	(-6.49667119232078e+001dB,8.36234425683737e+001°)
1.00000000000000e+006	(-6.47685224528184e+001dB,8.34155496207858e+001°)
