Freq.	V(vout)
5.37031796370249e+002	(-2.65879676718519e+000dB,1.64995415248623e+002°)
5.49540873857620e+002	(-2.64201523669463e+000dB,1.64606963341343e+002°)
5.62341325190345e+002	(-2.62449720876033e+000dB,1.64206566912595e+002°)
5.75439937337152e+002	(-2.60621425507031e+000dB,1.63793727742629e+002°)
5.88843655355584e+002	(-2.58713737526567e+000dB,1.63367918841311e+002°)
6.02559586074353e+002	(-2.56723706961908e+000dB,1.62928582405579e+002°)
6.16595001861477e+002	(-2.54648342883266e+000dB,1.62475127620175e+002°)
6.30957344480188e+002	(-2.52484624373618e+000dB,1.62006928290417e+002°)
6.45654229034650e+002	(-2.50229513809114e+000dB,1.61523320295312e+002°)
6.60693448007591e+002	(-2.47879972819387e+000dB,1.61023598848988e+002°)
6.76082975391976e+002	(-2.45432981353160e+000dB,1.60507015558292e+002°)
6.91830970918931e+002	(-2.42885560338857e+000dB,1.59972775264413e+002°)
7.07945784384132e+002	(-2.40234798503655e+000dB,1.59420032656776e+002°)
7.24435960074984e+002	(-2.37477883998712e+000dB,1.58847888648155e+002°)
7.41310241300911e+002	(-2.34612141574638e+000dB,1.58255386501224e+002°)
7.58577575029177e+002	(-2.31635076160842e+000dB,1.57641507698676e+002°)
7.76247116628685e+002	(-2.28544423826844e+000dB,1.57005167551829e+002°)
7.94328234724275e+002	(-2.25338211244287e+000dB,1.56345210546527e+002°)
8.12830516164092e+002	(-2.22014824926566e+000dB,1.55660405430428e+002°)
8.31763771102664e+002	(-2.18573091699896e+000dB,1.54949440052887e+002°)
8.51138038202369e+002	(-2.15012372055812e+000dB,1.54210915977920e+002°)
8.70963589956073e+002	(-2.11332668250669e+000dB,1.53443342902876e+002°)
8.91250938133738e+002	(-2.07534749251481e+000dB,1.52645132931033e+002°)
9.12010839355902e+002	(-2.03620294876882e+000dB,1.51814594766206e+002°)
9.33254300796983e+002	(-1.99592061742171e+000dB,1.50949927922599e+002°)
9.54992586021428e+002	(-1.95454073880249e+000dB,1.50049217074679e+002°)
9.77237220955802e+002	(-1.91211841163421e+000dB,1.49110426711051e+002°)
9.99999999999991e+002	(-1.86872608876154e+000dB,1.48131396304791e+002°)
